tag,tag_kind,tag_source,finding_id,name,pack_id,source_id,evaluation_mode,severity,status,maturity
control-family:nist-800-53-r5-si-system-and-information-integrity,compliance,control_ref,vm-vuln-lateral-admin,Internet-facing VM/serverless with initial access vulnerabilities and a lateral movement finding to admin privileges,policy,policy,event,critical,active,candidate
control-family:nist-800-53-r5-si-system-and-information-integrity,compliance,control_ref,vpc-no-dns-resolver-logging,VPC has no Route 53 DNS resolver with logging enabled,policy,policy,event,low,active,candidate
control-family:nist-800-53-r5-si-system-and-information-integrity,compliance,control_ref,vuln-aging-report,Vulnerability Aging Over 90 Days,policy,policy,event,medium,active,candidate
control-family:nist-800-53-r5-si-system-and-information-integrity,compliance,control_ref,vuln-container-critical-runtime,Vuln Container Critical Runtime,policy,policy,event,critical,active,candidate
control-family:nist-800-53-r5-si-system-and-information-integrity,compliance,control_ref,vuln-critical-exception-expired,Vuln Critical Exception Expired,policy,policy,event,critical,active,candidate
control-family:nist-800-53-r5-si-system-and-information-integrity,compliance,control_ref,vuln-critical-internet-exposed,Vuln Critical Internet Exposed,policy,policy,event,critical,active,candidate
control-family:nist-800-53-r5-si-system-and-information-integrity,compliance,control_ref,vuln-critical-no-owner,Vuln Critical No Owner,policy,policy,event,critical,active,candidate
control-family:nist-800-53-r5-si-system-and-information-integrity,compliance,control_ref,vuln-critical-privileged-asset,Vuln Critical Privileged Asset,policy,policy,event,critical,active,candidate
control-family:nist-800-53-r5-si-system-and-information-integrity,compliance,control_ref,vuln-critical-sla,Critical Vulnerabilities Exceeding SLA,policy,policy,event,critical,active,candidate
control-family:nist-800-53-r5-si-system-and-information-integrity,compliance,control_ref,vuln-epss-high,High EPSS Score Vulnerabilities,policy,policy,event,high,active,candidate
control-family:nist-800-53-r5-si-system-and-information-integrity,compliance,control_ref,vuln-epss-high-public-facing,Vuln EPSS High Public Facing,policy,policy,event,critical,active,candidate
control-family:nist-800-53-r5-si-system-and-information-integrity,compliance,control_ref,vuln-fix-available-not-patched,Vuln Fix Available Not Patched,policy,policy,event,medium,active,candidate
control-family:nist-800-53-r5-si-system-and-information-integrity,compliance,control_ref,vuln-high-sla,High Vulnerabilities Exceeding SLA,policy,policy,event,high,active,candidate
control-family:nist-800-53-r5-si-system-and-information-integrity,compliance,control_ref,vuln-kev-overdue,Vuln KEV Overdue,policy,policy,event,critical,active,candidate
control-family:nist-800-53-r5-si-system-and-information-integrity,compliance,control_ref,vuln-kev-public-facing,Vuln KEV Public Facing,policy,policy,event,critical,active,candidate
control-family:nist-800-53-r5-si-system-and-information-integrity,compliance,control_ref,vuln-known-exploited,Known Exploited Vulnerabilities Present,policy,policy,event,critical,active,candidate
control-family:nist-800-53-r5-si-system-and-information-integrity,compliance,control_ref,vuln-medium-sla,Medium Vulnerabilities Exceeding SLA,policy,policy,event,medium,active,candidate
control-family:nist-800-53-r5-si-system-and-information-integrity,compliance,control_ref,vuln-public-facing,Critical/High Vulnerabilities on Public-Facing Assets,policy,policy,event,critical,active,candidate
control-family:nist-800-53-r5-si-system-and-information-integrity,compliance,control_ref,vuln-sla-breach-crown-jewel,Vuln Sla Breach Crown Jewel,policy,policy,event,high,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,aws-ecr-immutable-tags,ECR Immutable Image Tags,policy,policy,event,medium,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,cicd-artifact-signature-required,Cicd Artifact Signature Required,policy,policy,event,medium,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,cicd-build-logs-public,Cicd Build Logs Public,policy,policy,event,high,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,cicd-build-provenance-required,Cicd Build Provenance Required,policy,policy,event,medium,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,cicd-build-provenance-verified,Cicd Build Provenance Verified,policy,policy,event,medium,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,cicd-dependency-review-required,Cicd Dependency Review Required,policy,policy,event,medium,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,cicd-iac-plan-approval-required,Cicd Iac Plan Approval Required,policy,policy,event,medium,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,cicd-release-separation-of-duties,Cicd Release Separation Of Duties,policy,policy,event,medium,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,cicd-secret-scanning-blocking-required,Cicd Secret Scanning Blocking Required,policy,policy,event,medium,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,cicd-slsa-build-level-below-2,Cicd SLSA Build Level Below 2,policy,policy,event,medium,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,cicd-slsa-build-level-below-3-critical-service,Cicd SLSA Build Level Below 3 Critical Service,policy,policy,event,high,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,cicd-unpinned-third-party-action,Cicd Unpinned Third Party Action,policy,policy,event,medium,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,cicd-untrusted-fork-write-token,Cicd Untrusted Fork Write Token,policy,policy,event,high,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,github-actions-artifact-attestation-missing,Github Actions Artifact Attestation Missing,policy,policy,event,medium,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,github-actions-oidc-subject-too-broad,Github Actions Oidc Subject Too Broad,policy,policy,event,medium,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,github-automated-checks,GitHub Code Changes Have Automated Checks,policy,policy,event,medium,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,github-branch-protection-admin,GitHub Branch Protection Enforced for Admins,policy,policy,event,high,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,github-branch-requires-linear-history,Github Branch Requires Linear History,policy,policy,event,medium,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,github-branch-requires-signed-commits,Github Branch Requires Signed Commits,policy,policy,event,medium,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,github-codeowners-missing,Github Codeowners Missing,policy,policy,event,medium,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,github-dependabot-security-updates-disabled,Github Dependabot Security Updates Disabled,policy,policy,event,medium,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,github-repo-webhook-insecure-ssl,Github Repo Webhook Insecure Ssl,policy,policy,event,medium,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,github-ruleset-bypass-unrestricted,Github Ruleset Bypass Unrestricted,policy,policy,event,medium,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,github-ruleset-required,Github Ruleset Required,policy,policy,event,medium,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,github-secops-dependabot-cargo-critical-dismissed,GitHub Dependabot Cargo Critical Alert Dismissed,policy,policy,event,critical,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,github-secops-dependabot-cargo-critical-open,GitHub Dependabot Cargo Critical Alert Open,policy,policy,event,critical,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,github-secops-dependabot-cargo-critical-runtime-no-patch,GitHub Dependabot Cargo Critical Runtime Alert Without Patch,policy,policy,event,critical,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,github-secops-dependabot-cargo-high-dismissed,GitHub Dependabot Cargo High Alert Dismissed,policy,policy,event,high,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,github-secops-dependabot-cargo-high-open,GitHub Dependabot Cargo High Alert Open,policy,policy,event,high,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,github-secops-dependabot-cargo-high-runtime-no-patch,GitHub Dependabot Cargo High Runtime Alert Without Patch,policy,policy,event,high,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,github-secops-dependabot-cargo-low-open,GitHub Dependabot Cargo Low Alert Open,policy,policy,event,low,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,github-secops-dependabot-cargo-medium-open,GitHub Dependabot Cargo Medium Alert Open,policy,policy,event,high,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,github-secops-dependabot-composer-critical-dismissed,GitHub Dependabot Composer Critical Alert Dismissed,policy,policy,event,critical,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,github-secops-dependabot-composer-critical-open,GitHub Dependabot Composer Critical Alert Open,policy,policy,event,critical,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,github-secops-dependabot-composer-critical-runtime-no-patch,GitHub Dependabot Composer Critical Runtime Alert Without Patch,policy,policy,event,critical,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,github-secops-dependabot-composer-high-dismissed,GitHub Dependabot Composer High Alert Dismissed,policy,policy,event,high,active,candidate
control-family:nist-800-53-r5-sr-supply-chain-risk-management,compliance,control_ref,github-secops-dependabot-composer-high-open,GitHub Dependabot Composer High Alert Open,policy,policy,event,high,active,candidate
