framework,control_id,control_ref,control_family,related_framework,related_control_id,related_control_ref,related_control_family,relationship,evidence_use,finding_id,finding_name,pack_id,source_id,evaluation_mode,severity,status,maturity,rationale
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,ai-agent-human-approval-destructive-actions,AI Agent Human Approval Destructive Actions,policy,policy,event,high,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,ai-agent-secret-redaction,AI Agent Secret Redaction,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,ai-agent-tool-allowlist-required,AI Agent Tool Allowlist Required,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,ai-data-retention-reviewed,AI Data Retention Reviewed,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,ai-embedding-store-encrypted,AI Embedding Store Encrypted,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,ai-foundation-model-safety-card-required,AI Foundation Model Safety Card Required,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,ai-genai-secure-development-review,AI Genai Secure Development Review,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,ai-high-risk-use-case-registered,AI High Risk Use Case Registered,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,ai-model-evaluation-before-release,AI Model Evaluation Before Release,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,ai-model-incident-runbook,AI Model Incident Runbook,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,ai-model-monitoring-drift-threshold,AI Model Monitoring Drift Threshold,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,ai-model-rate-limit-cost-guardrail,AI Model Rate Limit Cost Guardrail,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,ai-model-supply-chain-attestation,AI Model Supply Chain Attestation,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,ai-prompt-injection-test-coverage,AI Prompt Injection Test Coverage,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,ai-rag-source-citation-required,AI Rag Source Citation Required,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,ai-rag-vector-index-access-control,AI Rag Vector Index Access Control,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,ai-sensitive-output-filtering,AI Sensitive Output Filtering,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,ai-system-owner-assigned,AI System Owner Assigned,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,ai-third-party-model-risk-review,AI Third Party Model Risk Review,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,ai-training-data-provenance,AI Training Data Provenance,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,aws-bedrock-agent-action-group-approval-required,AWS Bedrock Agent Action Group Approval Required,policy,policy,event,high,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,aws-bedrock-guardrail-content-filter-enabled,AWS Bedrock Guardrail Content Filter Enabled,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,aws-bedrock-knowledge-base-encrypted,AWS Bedrock Knowledge Base Encrypted,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,aws-bedrock-model-invocation-logging-enabled,AWS Bedrock Model Invocation Logging Enabled,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,aws-sagemaker-endpoint-network-isolated,AWS Sagemaker Endpoint Network Isolated,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,aws-sagemaker-notebook-no-direct-internet,AWS Sagemaker Notebook No Direct Internet,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,azure-openai-content-filter-enabled,Azure Openai Content Filter Enabled,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,azure-openai-private-endpoint,Azure Openai Private Endpoint,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,gcp-vertex-dataset-cmek,GCP Vertex Dataset Cmek,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
ISO 42001,A.2.2,ISO 42001 A.2.2,ISO 42001 A.2 Policies,ISO 42001,A.8.2,ISO 42001 A.8.2,ISO 42001 A.8 Information for Interested Parties,operating_context,review_hint,gcp-vertex-model-endpoint-private,GCP Vertex Model Endpoint Private,policy,policy,event,medium,active,candidate,"AI policy or use-case findings should be reviewed with deployment-operation evidence for the same model, agent, or workflow."
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,PCI DSS v4.0.1,1.3.1,PCI DSS v4.0.1 1.3.1,PCI DSS v4.0.1 1 Network Security Controls,child_requirement,review_hint,aws-api-gateway-no-authorization,AWS API Gateway No Authorization,policy,policy,event,high,active,candidate,Parent network-boundary mappings should prompt review of the specific inbound and outbound restriction detail.
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,PCI DSS v4.0.1,1.3.1,PCI DSS v4.0.1 1.3.1,PCI DSS v4.0.1 1 Network Security Controls,child_requirement,review_hint,aws-bedrock-custom-model-public,AWS Bedrock Custom Model Public Access,policy,policy,event,critical,active,candidate,Parent network-boundary mappings should prompt review of the specific inbound and outbound restriction detail.
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,PCI DSS v4.0.1,1.3.1,PCI DSS v4.0.1 1.3.1,PCI DSS v4.0.1 1 Network Security Controls,child_requirement,review_hint,aws-codebuild-public-trigger,CodeBuild Project with Public Webhook,policy,policy,event,high,active,candidate,Parent network-boundary mappings should prompt review of the specific inbound and outbound restriction detail.
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,PCI DSS v4.0.1,1.3.1,PCI DSS v4.0.1 1.3.1,PCI DSS v4.0.1 1 Network Security Controls,child_requirement,review_hint,aws-ec2-ami-not-public,EC2 AMI Not Public,policy,policy,event,critical,active,candidate,Parent network-boundary mappings should prompt review of the specific inbound and outbound restriction detail.
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,PCI DSS v4.0.1,1.3.1,PCI DSS v4.0.1 1.3.1,PCI DSS v4.0.1 1 Network Security Controls,child_requirement,review_hint,aws-ec2-ebs-snapshot-not-public,EBS Snapshot Not Public,policy,policy,event,critical,active,candidate,Parent network-boundary mappings should prompt review of the specific inbound and outbound restriction detail.
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,PCI DSS v4.0.1,1.3.1,PCI DSS v4.0.1 1.3.1,PCI DSS v4.0.1 1 Network Security Controls,child_requirement,review_hint,aws-ec2-internet-facing-iam,Internet-Facing EC2 with Privileged IAM Role,policy,policy,event,critical,active,candidate,Parent network-boundary mappings should prompt review of the specific inbound and outbound restriction detail.
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,PCI DSS v4.0.1,1.3.1,PCI DSS v4.0.1 1.3.1,PCI DSS v4.0.1 1 Network Security Controls,child_requirement,review_hint,aws-ec2-public-ip-rdp,EC2 Public IP with RDP Exposed,policy,policy,event,critical,active,candidate,Parent network-boundary mappings should prompt review of the specific inbound and outbound restriction detail.
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,PCI DSS v4.0.1,1.3.1,PCI DSS v4.0.1 1.3.1,PCI DSS v4.0.1 1 Network Security Controls,child_requirement,review_hint,aws-ec2-public-ip-ssh,EC2 Public IP with SSH Exposed,policy,policy,event,critical,active,candidate,Parent network-boundary mappings should prompt review of the specific inbound and outbound restriction detail.
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,PCI DSS v4.0.1,1.3.1,PCI DSS v4.0.1 1.3.1,PCI DSS v4.0.1 1 Network Security Controls,child_requirement,review_hint,aws-ec2-public-ports-restricted,EC2 Instance Public Ports Restricted,policy,policy,event,critical,active,candidate,Parent network-boundary mappings should prompt review of the specific inbound and outbound restriction detail.
PCI DSS v4.0.1,1.3,PCI DSS v4.0.1 1.3,PCI DSS v4.0.1 1 Network Security Controls,PCI DSS v4.0.1,1.3.1,PCI DSS v4.0.1 1.3.1,PCI DSS v4.0.1 1 Network Security Controls,child_requirement,review_hint,aws-ec2-sg-no-all-traffic-ingress,Security Group No All Traffic Ingress,policy,policy,event,critical,active,candidate,Parent network-boundary mappings should prompt review of the specific inbound and outbound restriction detail.
