framework,control_id,control_ref,control_family,coverage_status,gap_type,candidate_priority,candidate_type,claim_status,suggested_finding_domain,suggested_evidence_type,claim_rule_ids,claim_strengths,sufficiency_rules,coverage_claims,requirement_profiles,requirement_sources,source_capability_refs,review_context_refs,overclaim_guards,adjacent_control_rationales,next_action,framework_version,framework_lifecycle,framework_authority,framework_source_type,framework_source_status,framework_source_url,framework_evidence_model
PCI DSS v4.0.1,11.1,PCI DSS v4.0.1 11.1,PCI DSS v4.0.1 11 Security Testing,framework_catalog_only,no_mapping_or_evidence,low,scope_or_exclusion_candidate,scope_decision_required,payment_security,payment_security,pci-testing-procedure-evidence,testing_procedure_backed,cde_scope_testing_procedure_sample,supports_pci_requirement,payment-card-security,cardholder_data_environment; vulnerability_scanner,,,"Do not claim PCI requirement coverage without CDE scope, sampled system, testing procedure result, date, and exception or remediation state.",Use parent requirements for scope and child requirements for testable detail; do not let a parent reference satisfy a child testing procedure.,"Decide in-scope status, then add a finding, source capability, or documented exclusion.",v4.0.1,current,PCI Security Standards Council,payment_card_data_security_standard,official_standard_page,https://www.pcisecuritystandards.org/standards/pci-dss/,"CDE scope, network segmentation, secure configuration, vulnerability management, access control, logging, tes..."
PCI DSS v4.0.1,11.2,PCI DSS v4.0.1 11.2,PCI DSS v4.0.1 11 Security Testing,framework_catalog_only,no_mapping_or_evidence,low,scope_or_exclusion_candidate,scope_decision_required,payment_security,payment_security,pci-testing-procedure-evidence,testing_procedure_backed,cde_scope_testing_procedure_sample,supports_pci_requirement,payment-card-security,cardholder_data_environment; vulnerability_scanner,,,"Do not claim PCI requirement coverage without CDE scope, sampled system, testing procedure result, date, and exception or remediation state.",Use parent requirements for scope and child requirements for testable detail; do not let a parent reference satisfy a child testing procedure.,"Decide in-scope status, then add a finding, source capability, or documented exclusion.",v4.0.1,current,PCI Security Standards Council,payment_card_data_security_standard,official_standard_page,https://www.pcisecuritystandards.org/standards/pci-dss/,"CDE scope, network segmentation, secure configuration, vulnerability management, access control, logging, tes..."
PCI DSS v4.0.1,11.4,PCI DSS v4.0.1 11.4,PCI DSS v4.0.1 11 Security Testing,framework_catalog_only,no_mapping_or_evidence,low,scope_or_exclusion_candidate,scope_decision_required,payment_security,payment_security,pci-testing-procedure-evidence,testing_procedure_backed,cde_scope_testing_procedure_sample,supports_pci_requirement,payment-card-security,cardholder_data_environment; vulnerability_scanner,,,"Do not claim PCI requirement coverage without CDE scope, sampled system, testing procedure result, date, and exception or remediation state.",Use parent requirements for scope and child requirements for testable detail; do not let a parent reference satisfy a child testing procedure.,"Decide in-scope status, then add a finding, source capability, or documented exclusion.",v4.0.1,current,PCI Security Standards Council,payment_card_data_security_standard,official_standard_page,https://www.pcisecuritystandards.org/standards/pci-dss/,"CDE scope, network segmentation, secure configuration, vulnerability management, access control, logging, tes..."
PCI DSS v4.0.1,11.5,PCI DSS v4.0.1 11.5,PCI DSS v4.0.1 11 Security Testing,framework_catalog_only,no_mapping_or_evidence,low,scope_or_exclusion_candidate,scope_decision_required,payment_security,payment_security,pci-testing-procedure-evidence,testing_procedure_backed,cde_scope_testing_procedure_sample,supports_pci_requirement,payment-card-security,cardholder_data_environment; vulnerability_scanner,,,"Do not claim PCI requirement coverage without CDE scope, sampled system, testing procedure result, date, and exception or remediation state.",Use parent requirements for scope and child requirements for testable detail; do not let a parent reference satisfy a child testing procedure.,"Decide in-scope status, then add a finding, source capability, or documented exclusion.",v4.0.1,current,PCI Security Standards Council,payment_card_data_security_standard,official_standard_page,https://www.pcisecuritystandards.org/standards/pci-dss/,"CDE scope, network segmentation, secure configuration, vulnerability management, access control, logging, tes..."
PCI DSS v4.0.1,11.6,PCI DSS v4.0.1 11.6,PCI DSS v4.0.1 11 Security Testing,framework_catalog_only,no_mapping_or_evidence,low,scope_or_exclusion_candidate,scope_decision_required,payment_security,payment_security,pci-testing-procedure-evidence,testing_procedure_backed,cde_scope_testing_procedure_sample,supports_pci_requirement,payment-card-security,cardholder_data_environment; vulnerability_scanner,,,"Do not claim PCI requirement coverage without CDE scope, sampled system, testing procedure result, date, and exception or remediation state.",Use parent requirements for scope and child requirements for testable detail; do not let a parent reference satisfy a child testing procedure.,"Decide in-scope status, then add a finding, source capability, or documented exclusion.",v4.0.1,current,PCI Security Standards Council,payment_card_data_security_standard,official_standard_page,https://www.pcisecuritystandards.org/standards/pci-dss/,"CDE scope, network segmentation, secure configuration, vulnerability management, access control, logging, tes..."
PCI DSS v4.0.1,12.1,PCI DSS v4.0.1 12.1,PCI DSS v4.0.1 12 Security Program,framework_catalog_only,no_mapping_or_evidence,low,scope_or_exclusion_candidate,scope_decision_required,payment_security,payment_security,pci-testing-procedure-evidence,testing_procedure_backed,cde_scope_testing_procedure_sample,supports_pci_requirement,payment-card-security,cardholder_data_environment; vulnerability_scanner,,,"Do not claim PCI requirement coverage without CDE scope, sampled system, testing procedure result, date, and exception or remediation state.",Use parent requirements for scope and child requirements for testable detail; do not let a parent reference satisfy a child testing procedure.,"Decide in-scope status, then add a finding, source capability, or documented exclusion.",v4.0.1,current,PCI Security Standards Council,payment_card_data_security_standard,official_standard_page,https://www.pcisecuritystandards.org/standards/pci-dss/,"CDE scope, network segmentation, secure configuration, vulnerability management, access control, logging, tes..."
PCI DSS v4.0.1,12.10,PCI DSS v4.0.1 12.10,PCI DSS v4.0.1 12 Security Program,framework_catalog_only,no_mapping_or_evidence,low,scope_or_exclusion_candidate,scope_decision_required,payment_security,payment_security,pci-testing-procedure-evidence,testing_procedure_backed,cde_scope_testing_procedure_sample,supports_pci_requirement,payment-card-security,cardholder_data_environment; vulnerability_scanner,,,"Do not claim PCI requirement coverage without CDE scope, sampled system, testing procedure result, date, and exception or remediation state.",Use parent requirements for scope and child requirements for testable detail; do not let a parent reference satisfy a child testing procedure.,"Decide in-scope status, then add a finding, source capability, or documented exclusion.",v4.0.1,current,PCI Security Standards Council,payment_card_data_security_standard,official_standard_page,https://www.pcisecuritystandards.org/standards/pci-dss/,"CDE scope, network segmentation, secure configuration, vulnerability management, access control, logging, tes..."
PCI DSS v4.0.1,12.10.1,PCI DSS v4.0.1 12.10.1,PCI DSS v4.0.1 12 Security Program,direct_control_only,missing_source_backing,high,source_backing_candidate,source_backing_required,payment_security,payment_security,pci-testing-procedure-evidence,testing_procedure_backed,cde_scope_testing_procedure_sample,supports_pci_requirement,payment-card-security,cardholder_data_environment; vulnerability_scanner,,PCI DSS v4.0.1 10.2 [evidence_dependency/review_hint]; PCI DSS v4.0.1/logging-testing-response,"Do not claim PCI requirement coverage without CDE scope, sampled system, testing procedure result, date, and exception or remediation state.",Use parent requirements for scope and child requirements for testable detail; do not let a parent reference satisfy a child testing procedure.,Add source coverage or evidence requirements that support the mapped finding-control edge.,v4.0.1,current,PCI Security Standards Council,payment_card_data_security_standard,official_standard_page,https://www.pcisecuritystandards.org/standards/pci-dss/,"CDE scope, network segmentation, secure configuration, vulnerability management, access control, logging, tes..."
PCI DSS v4.0.1,12.2,PCI DSS v4.0.1 12.2,PCI DSS v4.0.1 12 Security Program,framework_catalog_only,no_mapping_or_evidence,low,scope_or_exclusion_candidate,scope_decision_required,payment_security,payment_security,pci-testing-procedure-evidence,testing_procedure_backed,cde_scope_testing_procedure_sample,supports_pci_requirement,payment-card-security,cardholder_data_environment; vulnerability_scanner,,,"Do not claim PCI requirement coverage without CDE scope, sampled system, testing procedure result, date, and exception or remediation state.",Use parent requirements for scope and child requirements for testable detail; do not let a parent reference satisfy a child testing procedure.,"Decide in-scope status, then add a finding, source capability, or documented exclusion.",v4.0.1,current,PCI Security Standards Council,payment_card_data_security_standard,official_standard_page,https://www.pcisecuritystandards.org/standards/pci-dss/,"CDE scope, network segmentation, secure configuration, vulnerability management, access control, logging, tes..."
PCI DSS v4.0.1,12.3,PCI DSS v4.0.1 12.3,PCI DSS v4.0.1 12 Security Program,framework_catalog_only,no_mapping_or_evidence,low,scope_or_exclusion_candidate,scope_decision_required,payment_security,payment_security,pci-testing-procedure-evidence,testing_procedure_backed,cde_scope_testing_procedure_sample,supports_pci_requirement,payment-card-security,cardholder_data_environment; vulnerability_scanner,,,"Do not claim PCI requirement coverage without CDE scope, sampled system, testing procedure result, date, and exception or remediation state.",Use parent requirements for scope and child requirements for testable detail; do not let a parent reference satisfy a child testing procedure.,"Decide in-scope status, then add a finding, source capability, or documented exclusion.",v4.0.1,current,PCI Security Standards Council,payment_card_data_security_standard,official_standard_page,https://www.pcisecuritystandards.org/standards/pci-dss/,"CDE scope, network segmentation, secure configuration, vulnerability management, access control, logging, tes..."
