source_id,source_name,dimension_id,dimension_type,support_level,high_value,families,evidence_types,control_domains,control_refs,control_families,purpose
aws,AWS,organizations_policy,entity_family,supported,true,organizations_policy,source_snapshot,asset_inventory,CCPA 1798.100; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 4; EU AI Act Art.11; GDPR Article 30; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; NIST 800-53 r5 AC-3; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; SOC 2 CC6.1; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; EU AI Act Art. Articles; GDPR Article Articles; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,public_endpoint,entity_family,supported,true,public_endpoint,network_exposure,network_security,CIS Controls v8 13; ISO 27001:2022 A.8.20; ISO 27001:2022 A.8.21; ISO 27001:2022 A.8.22; NIST 800-53 r5 SC-7; PCI DSS v4.0.1 1.2; PCI DSS v4.0.1 1.3; PCI DSS v4.0.1 1.4; SOC 2 CC6.6; SOC 2 CC6.7,CIS Controls v8 13 Network Monitoring and Defense; ISO 27001:2022 A.8 Technology Controls; NIST 800-53 r5 SC System and Communications Protection; PCI DSS v4.0.1 1 Network Security Controls; SOC 2 CC6 Logical and Physical Access,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,rds_db_snapshot,entity_family,supported,true,rds_db_snapshot,source_snapshot,asset_inventory,CCPA 1798.100; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 4; EU AI Act Art.11; GDPR Article 30; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; NIST 800-53 r5 AC-3; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; SOC 2 CC6.1; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; EU AI Act Art. Articles; GDPR Article Articles; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,rds_instance,entity_family,supported,true,rds; rds_db_instance; rds_instance,encryption_configuration; identity_configuration; logging_configuration; network_exposure; resilience_control; source_snapshot,asset_inventory; availability_resilience; data_protection; identity_access; logging_monitoring; network_security,CCPA 1798.100; CCPA 1798.150; CIS Controls v8 1; CIS Controls v8 11; CIS Controls v8 13; CIS Controls v8 2; CIS Controls v8 3; CIS Controls v8 4; CIS Controls v8 5; CIS Controls v8 6; CIS Controls v8 8; EU AI Act Art.10; EU AI Act Art.11; EU AI Act Art.12; EU AI Act Art.72; GDPR Article 30; GDPR Article 32; HIPAA 164.312(a)(2)(iv); HIPAA 164.312(b); HIPAA 164.312(e)(1); ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; ISO 27001:2022 A.5.30; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.13; ISO 27001:2022 A.8.14; ISO 27001:2022 A.8.15; ISO 27001:2022 A.8.16; ISO 27001:2022 A.8.20; ISO 27001:2022 A.8.21; ISO 27001:2022 A.8.22; ISO 27001:2022 A.8.24; ISO 27001:2022 A.8.9; ISO 42001 9.1; ISO 42001 A.2.2; ISO 42001 A.7.4; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 AU-2; NIST 800-53 r5 AU-6; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; NIST 800-53 r5 CP-10; NIST 800-53 r5 CP-2; NIST 800-53 r5 CP-4; NIST 800-53 r5 CP-9; NIST 800-53 r5 IA-5; NIST 800-53 r5 SC-12; NIST 800-53 r5 SC-13; NIST 800-53 r5 SC-28; NIST 800-53 r5 SC-7; NIST 800-53 r5 SI-4; PCI DSS v4.0.1 1.2; PCI DSS v4.0.1 1.3; PCI DSS v4.0.1 1.4; PCI DSS v4.0.1 3.5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 A1.1; SOC 2 A1.2; SOC 2 A1.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC7.1; SOC 2 CC7.2; SOC 2 CC7.3,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 11 Data Recovery; CIS Controls v8 13 Network Monitoring and Defense; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 3 Data Protection; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; CIS Controls v8 8 Audit Log Management; EU AI Act Art. Articles; GDPR Article Articles; HIPAA 164.312 Technical Safeguards; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 9 Performance Evaluation; ISO 42001 A.2 Policies; ISO 42001 A.7 Data; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 AU Audit and Accountability; NIST 800-53 r5 CM Configuration Management; NIST 800-53 r5 CP Contingency Planning; NIST 800-53 r5 IA Identification and Authentication; NIST 800-53 r5 SC System and Communications Protection; NIST 800-53 r5 SI System and Information Integrity; PCI DSS v4.0.1 1 Network Security Controls; PCI DSS v4.0.1 3 Account Data Protection; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 A1 Availability; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,redshift_cluster,entity_family,supported,true,redshift; redshift_cluster,encryption_configuration; network_exposure; source_snapshot,asset_inventory; data_protection; network_security,CCPA 1798.100; CCPA 1798.150; CIS Controls v8 1; CIS Controls v8 13; CIS Controls v8 2; CIS Controls v8 3; CIS Controls v8 4; EU AI Act Art.10; EU AI Act Art.11; GDPR Article 30; GDPR Article 32; HIPAA 164.312(a)(2)(iv); HIPAA 164.312(e)(1); ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.20; ISO 27001:2022 A.8.21; ISO 27001:2022 A.8.22; ISO 27001:2022 A.8.24; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; ISO 42001 A.7.4; NIST 800-53 r5 AC-3; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; NIST 800-53 r5 SC-12; NIST 800-53 r5 SC-13; NIST 800-53 r5 SC-28; NIST 800-53 r5 SC-7; PCI DSS v4.0.1 1.2; PCI DSS v4.0.1 1.3; PCI DSS v4.0.1 1.4; PCI DSS v4.0.1 3.5; SOC 2 CC6.1; SOC 2 CC6.6; SOC 2 CC6.7; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 13 Network Monitoring and Defense; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 3 Data Protection; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; EU AI Act Art. Articles; GDPR Article Articles; HIPAA 164.312 Technical Safeguards; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; ISO 42001 A.7 Data; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; NIST 800-53 r5 SC System and Communications Protection; PCI DSS v4.0.1 1 Network Security Controls; PCI DSS v4.0.1 3 Account Data Protection; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,resource_exposure,relationship,supported,true,resource_exposure,network_exposure; relationship_evidence,network_security,CIS Controls v8 13; ISO 27001:2022 A.8.20; ISO 27001:2022 A.8.21; ISO 27001:2022 A.8.22; NIST 800-53 r5 SC-7; PCI DSS v4.0.1 1.2; PCI DSS v4.0.1 1.3; PCI DSS v4.0.1 1.4; SOC 2 CC6.6; SOC 2 CC6.7,CIS Controls v8 13 Network Monitoring and Defense; ISO 27001:2022 A.8 Technology Controls; NIST 800-53 r5 SC System and Communications Protection; PCI DSS v4.0.1 1 Network Security Controls; SOC 2 CC6 Logical and Physical Access,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,route53_resolver_rule,entity_family,supported,true,route53_resolver_rule,source_snapshot,asset_inventory,CCPA 1798.100; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 4; EU AI Act Art.11; GDPR Article 30; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; NIST 800-53 r5 AC-3; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; SOC 2 CC6.1; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; EU AI Act Art. Articles; GDPR Article Articles; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,s3_bucket,entity_family,supported,true,aws_s3_bucket; aws_s3_buckets; s3_bucket; s3_buckets; s3_cross_region_replication,encryption_configuration; network_exposure; resilience_control,availability_resilience; data_protection; network_security,CCPA 1798.150; CIS Controls v8 11; CIS Controls v8 13; CIS Controls v8 3; EU AI Act Art.10; GDPR Article 32; HIPAA 164.312(a)(2)(iv); HIPAA 164.312(e)(1); ISO 27001:2022 A.5.29; ISO 27001:2022 A.5.30; ISO 27001:2022 A.8.13; ISO 27001:2022 A.8.14; ISO 27001:2022 A.8.20; ISO 27001:2022 A.8.21; ISO 27001:2022 A.8.22; ISO 27001:2022 A.8.24; ISO 42001 A.7.4; NIST 800-53 r5 CP-10; NIST 800-53 r5 CP-2; NIST 800-53 r5 CP-4; NIST 800-53 r5 CP-9; NIST 800-53 r5 SC-12; NIST 800-53 r5 SC-13; NIST 800-53 r5 SC-28; NIST 800-53 r5 SC-7; PCI DSS v4.0.1 1.2; PCI DSS v4.0.1 1.3; PCI DSS v4.0.1 1.4; PCI DSS v4.0.1 3.5; SOC 2 A1.1; SOC 2 A1.2; SOC 2 A1.3; SOC 2 C1.1; SOC 2 CC6.1; SOC 2 CC6.6; SOC 2 CC6.7,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 11 Data Recovery; CIS Controls v8 13 Network Monitoring and Defense; CIS Controls v8 3 Data Protection; EU AI Act Art. Articles; GDPR Article Articles; HIPAA 164.312 Technical Safeguards; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.7 Data; NIST 800-53 r5 CP Contingency Planning; NIST 800-53 r5 SC System and Communications Protection; PCI DSS v4.0.1 1 Network Security Controls; PCI DSS v4.0.1 3 Account Data Protection; SOC 2 A1 Availability; SOC 2 C1 Confidentiality; SOC 2 CC6 Logical and Physical Access,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,s3_bucket_mfa_delete,entity_family,supported,true,mfa_delete; s3_bucket_mfa_delete,cloud_configuration; identity_configuration; resilience_control,availability_resilience; data_protection; identity_access,CCPA 1798.150; CIS Controls v8 11; CIS Controls v8 3; CIS Controls v8 5; CIS Controls v8 6; EU AI Act Art.10; GDPR Article 32; HIPAA 164.312(a)(2)(iv); HIPAA 164.312(e)(1); ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; ISO 27001:2022 A.5.30; ISO 27001:2022 A.8.13; ISO 27001:2022 A.8.14; ISO 27001:2022 A.8.24; ISO 42001 A.7.4; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 CP-10; NIST 800-53 r5 CP-2; NIST 800-53 r5 CP-4; NIST 800-53 r5 CP-9; NIST 800-53 r5 IA-2; NIST 800-53 r5 IA-5; NIST 800-53 r5 SC-12; NIST 800-53 r5 SC-13; NIST 800-53 r5 SC-28; PCI DSS v4.0.1 3.5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; PCI DSS v4.0.1 8.4; SOC 2 A1.1; SOC 2 A1.2; SOC 2 A1.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 11 Data Recovery; CIS Controls v8 3 Data Protection; CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; EU AI Act Art. Articles; GDPR Article Articles; HIPAA 164.312 Technical Safeguards; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.7 Data; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CP Contingency Planning; NIST 800-53 r5 IA Identification and Authentication; NIST 800-53 r5 SC System and Communications Protection; PCI DSS v4.0.1 3 Account Data Protection; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 A1 Availability; SOC 2 CC6 Logical and Physical Access,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,s3_object,entity_family,partial,true,asset_metadata,source_snapshot,asset_inventory,CCPA 1798.100; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 4; EU AI Act Art.11; GDPR Article 30; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; NIST 800-53 r5 AC-3; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; SOC 2 CC6.1; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; EU AI Act Art. Articles; GDPR Article Articles; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,sagemaker_endpoint_configuration,entity_family,supported,true,sagemaker_endpoint; sagemaker_endpoint_configuration,encryption_configuration; source_snapshot,asset_inventory; data_protection,CCPA 1798.100; CCPA 1798.150; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 3; CIS Controls v8 4; EU AI Act Art.10; EU AI Act Art.11; GDPR Article 30; GDPR Article 32; HIPAA 164.312(a)(2)(iv); HIPAA 164.312(e)(1); ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.24; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; ISO 42001 A.7.4; NIST 800-53 r5 AC-3; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; NIST 800-53 r5 SC-12; NIST 800-53 r5 SC-13; NIST 800-53 r5 SC-28; PCI DSS v4.0.1 3.5; SOC 2 CC6.1; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 3 Data Protection; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; EU AI Act Art. Articles; GDPR Article Articles; HIPAA 164.312 Technical Safeguards; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; ISO 42001 A.7 Data; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; NIST 800-53 r5 SC System and Communications Protection; PCI DSS v4.0.1 3 Account Data Protection; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,sagemaker_model,entity_family,supported,true,sagemaker_model,source_snapshot,asset_inventory,CCPA 1798.100; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 4; EU AI Act Art.11; GDPR Article 30; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; NIST 800-53 r5 AC-3; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; SOC 2 CC6.1; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; EU AI Act Art. Articles; GDPR Article Articles; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,sagemaker_notebook_instance,entity_family,supported,true,notebook_instance; sagemaker_notebook; sagemaker_notebook_instance; sagemaker_notebook_root_access,ai_governance; configuration_state; identity_configuration; source_snapshot,asset_inventory; identity_access,CCPA 1798.100; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 4; CIS Controls v8 5; CIS Controls v8 6; EU AI Act Art.11; GDPR Article 30; ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; NIST 800-53 r5 IA-5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; EU AI Act Art. Articles; GDPR Article Articles; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; NIST 800-53 r5 IA Identification and Authentication; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,sagemaker_training_job,entity_family,supported,true,sagemaker_training; sagemaker_training_job,encryption_configuration; source_snapshot,asset_inventory; data_protection,CCPA 1798.100; CCPA 1798.150; CIS Controls v8 1; CIS Controls v8 2; CIS Controls v8 3; CIS Controls v8 4; EU AI Act Art.10; EU AI Act Art.11; GDPR Article 30; GDPR Article 32; HIPAA 164.312(a)(2)(iv); HIPAA 164.312(e)(1); ISO 27001:2022 A.5.9; ISO 27001:2022 A.8.24; ISO 27001:2022 A.8.9; ISO 42001 A.2.2; ISO 42001 A.7.4; NIST 800-53 r5 AC-3; NIST 800-53 r5 CM-6; NIST 800-53 r5 CM-8; NIST 800-53 r5 SC-12; NIST 800-53 r5 SC-13; NIST 800-53 r5 SC-28; PCI DSS v4.0.1 3.5; SOC 2 CC6.1; SOC 2 CC7.1,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 1 Inventory and Control of Enterprise Assets; CIS Controls v8 2 Inventory and Control of Software Assets; CIS Controls v8 3 Data Protection; CIS Controls v8 4 Secure Configuration of Enterprise Assets and Software; EU AI Act Art. Articles; GDPR Article Articles; HIPAA 164.312 Technical Safeguards; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.2 Policies; ISO 42001 A.7 Data; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 CM Configuration Management; NIST 800-53 r5 SC System and Communications Protection; PCI DSS v4.0.1 3 Account Data Protection; SOC 2 CC6 Logical and Physical Access; SOC 2 CC7 System Operations,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
aws,AWS,secret,entity_family,supported,true,secret,secrets_management,data_protection; identity_access,CCPA 1798.150; CIS Controls v8 3; CIS Controls v8 5; CIS Controls v8 6; EU AI Act Art.10; GDPR Article 32; HIPAA 164.312(a)(2)(iv); HIPAA 164.312(e)(1); ISO 27001:2022 A.5.15; ISO 27001:2022 A.5.17; ISO 27001:2022 A.5.18; ISO 27001:2022 A.8.24; ISO 42001 A.7.4; NIST 800-53 r5 AC-2; NIST 800-53 r5 AC-3; NIST 800-53 r5 AC-6; NIST 800-53 r5 IA-5; NIST 800-53 r5 SC-12; NIST 800-53 r5 SC-13; NIST 800-53 r5 SC-28; PCI DSS v4.0.1 3.5; PCI DSS v4.0.1 7.2; PCI DSS v4.0.1 8.3; SOC 2 CC6.1; SOC 2 CC6.2; SOC 2 CC6.3; SOC 2 CC6.6,CCPA 1798 Consumer Privacy Rights; CIS Controls v8 3 Data Protection; CIS Controls v8 5 Account Management; CIS Controls v8 6 Access Control Management; EU AI Act Art. Articles; GDPR Article Articles; HIPAA 164.312 Technical Safeguards; ISO 27001:2022 A.5 Organizational Controls; ISO 27001:2022 A.8 Technology Controls; ISO 42001 A.7 Data; NIST 800-53 r5 AC Access Control; NIST 800-53 r5 IA Identification and Authentication; NIST 800-53 r5 SC System and Communications Protection; PCI DSS v4.0.1 3 Account Data Protection; PCI DSS v4.0.1 7 Need-to-Know Access; PCI DSS v4.0.1 8 Identity and Authentication; SOC 2 CC6 Logical and Physical Access,"Declare source-backed cloud identity, exposure, logging, encryption, vulnerability, and threat-detection evidence lanes."
