tag,tag_kind,tag_source,rule_id,name,domain,severity,evidence_mode,path
code-security,routing,metadata,github-secops-repo-private-fork-dependabot-security-updates-disabled,GitHub Dependabot security updates Disabled For Private Fork,github,medium,cel,policies/github/github-secops-repo-private-fork-dependabot-security-updates-disabled.yaml
code-security,routing,metadata,github-secops-repo-private-fork-push-protection-disabled,GitHub Secret scanning push protection Disabled For Private Fork,github,high,cel,policies/github/github-secops-repo-private-fork-push-protection-disabled.yaml
code-security,routing,metadata,github-secops-repo-private-fork-secret-scanning-disabled,GitHub Secret scanning Disabled For Private Fork,github,high,cel,policies/github/github-secops-repo-private-fork-secret-scanning-disabled.yaml
code-security,routing,metadata,github-secops-repo-private-primary-dependabot-security-updates-disabled,GitHub Dependabot security updates Disabled For Private Primary,github,medium,cel,policies/github/github-secops-repo-private-primary-dependabot-security-updates-disabled.yaml
code-security,routing,metadata,github-secops-repo-private-primary-push-protection-disabled,GitHub Secret scanning push protection Disabled For Private Primary,github,high,cel,policies/github/github-secops-repo-private-primary-push-protection-disabled.yaml
code-security,routing,metadata,github-secops-repo-private-primary-secret-scanning-disabled,GitHub Secret scanning Disabled For Private Primary,github,high,cel,policies/github/github-secops-repo-private-primary-secret-scanning-disabled.yaml
code-security,routing,metadata,github-secops-repo-public-all-dependabot-security-updates-disabled,GitHub Dependabot security updates Disabled For Public All,github,high,cel,policies/github/github-secops-repo-public-all-dependabot-security-updates-disabled.yaml
code-security,routing,metadata,github-secops-repo-public-all-push-protection-disabled,GitHub Secret scanning push protection Disabled For Public All,github,high,cel,policies/github/github-secops-repo-public-all-push-protection-disabled.yaml
code-security,routing,metadata,github-secops-repo-public-all-secret-scanning-disabled,GitHub Secret scanning Disabled For Public All,github,high,cel,policies/github/github-secops-repo-public-all-secret-scanning-disabled.yaml
code-security,routing,metadata,github-secops-repo-public-fork-dependabot-security-updates-disabled,GitHub Dependabot security updates Disabled For Public Fork,github,high,cel,policies/github/github-secops-repo-public-fork-dependabot-security-updates-disabled.yaml
code-security,routing,metadata,github-secops-repo-public-fork-push-protection-disabled,GitHub Secret scanning push protection Disabled For Public Fork,github,high,cel,policies/github/github-secops-repo-public-fork-push-protection-disabled.yaml
code-security,routing,metadata,github-secops-repo-public-fork-secret-scanning-disabled,GitHub Secret scanning Disabled For Public Fork,github,high,cel,policies/github/github-secops-repo-public-fork-secret-scanning-disabled.yaml
code-security,routing,metadata,github-secops-repo-public-primary-dependabot-security-updates-disabled,GitHub Dependabot security updates Disabled For Public Primary,github,high,cel,policies/github/github-secops-repo-public-primary-dependabot-security-updates-disabled.yaml
code-security,routing,metadata,github-secops-repo-public-primary-push-protection-disabled,GitHub Secret scanning push protection Disabled For Public Primary,github,high,cel,policies/github/github-secops-repo-public-primary-push-protection-disabled.yaml
code-security,routing,metadata,github-secops-repo-public-primary-secret-scanning-disabled,GitHub Secret scanning Disabled For Public Primary,github,high,cel,policies/github/github-secops-repo-public-primary-secret-scanning-disabled.yaml
code-security-disabled,routing,metadata,github-secops-audit-repo-code-security-disabled,GitHub Audit Code Security Disabled,github,high,cel,policies/github/github-secops-audit-repo-code-security-disabled.yaml
code_scanning_alert,routing,metadata,github-secops-app-installation-all-repos-event-code-scanning-alert,GitHub App Installation All Repos Event Code Scanning Alert,github,high,cel,policies/github/github-secops-app-installation-all-repos-event-code-scanning-alert.yaml
codebuild,routing,metadata,aws-codebuild-plaintext-secrets,AWS CodeBuild Plaintext Secrets,cicd,critical,cel,policies/cicd/aws-codebuild-env-secrets.yaml
codebuild,routing,metadata,aws-codebuild-privileged-mode,AWS CodeBuild Privileged Mode,cicd,high,cel,policies/cicd/aws-codebuild-privileged.yaml
codebuild,routing,metadata,aws-codebuild-public-logs,AWS CodeBuild Public Build Logs,cicd,medium,cel,policies/cicd/aws-codebuild-public-logs.yaml
codebuild,routing,metadata,aws-codebuild-public-trigger,CodeBuild Project with Public Webhook,aws,high,cel,policies/aws/aws-codebuild-public-trigger.yaml
codebuild,routing,metadata,aws-codebuild-secrets-in-env-vars,CodeBuild Secrets in Environment Variables,aws,high,cel,policies/aws/aws-codebuild-secrets-env.yaml
codebuild,routing,metadata,aws-codebuild-source-credential,CodeBuild Source Credentials Stored Insecurely,aws,high,cel,policies/aws/aws-codebuild-source-credential.yaml
codeowners,routing,metadata,github-codeowners-missing,Github Codeowners Missing,github,medium,cel,policies/github/github-codeowners-missing.yaml
codeql,routing,metadata,github-code-scanning-critical,GitHub Code Scanning Critical Alert,github,critical,cel,policies/github/github-code-scanning-critical.yaml
communication,routing,metadata,org-silo-shared-dependency,Teams Sharing Dependencies With No Communication,org,medium,cel,policies/org/org-silo-shared-dependency.yaml
compliance,compliance,derived,contract-billing-mismatch,Contract and Billing Mismatch,compliance,high,cel,policies/compliance/contract-billing-mismatch.yaml
compliance,compliance,derived,same-user-approve-execute,Same User Approved and Executed Financial Action,compliance,critical,cel,policies/compliance/same-user-approve-execute.yaml
compliance,compliance,derived,uptime-breach-enterprise,Enterprise Uptime SLA Breach,compliance,critical,cel,policies/compliance/uptime-breach-enterprise.yaml
compliance,compliance,metadata,aws-config-enabled-all-regions,AWS Config Enabled All Regions,aws,medium,cel,policies/aws/aws-config-enabled.yaml
compliance,compliance,metadata,aws-logs-retention-365,CloudWatch Logs Retention 365 Days,aws,medium,query,policies/aws/aws-logs-retention-365.yaml
compliance,compliance,metadata,aws-security-hub-enabled,AWS Security Hub Enabled,aws,medium,cel,policies/aws/aws-security-hub-enabled.yaml
compliance,compliance,metadata,azure-defender-for-cloud-standard-missing,Azure Defender For Cloud Standard Missing,azure,medium,cel,policies/azure/azure-defender-for-cloud-standard-missing.yaml
compliance,compliance,metadata,azure-vm-approved-extensions-only,Azure VM Approved Extensions Only,azure,medium,cel,policies/azure/azure-vm-extensions.yaml
compliance,compliance,metadata,backup-retention,Backup Retention Policy Compliance,backup,medium,query,policies/backup/backup-retention.yaml
compliance,compliance,metadata,compliance-background-checks,Background Checks on New Hires,compliance,high,query,policies/compliance/compliance-background-checks.yaml
compliance,compliance,metadata,compliance-bcdr-plan-exists,Business Continuity Plan Exists,compliance,high,cel,policies/compliance/compliance-bcdr-plan.yaml
compliance,compliance,metadata,compliance-data-inventory-maintained,Data Inventory Maintained,compliance,medium,cel,policies/compliance/compliance-data-inventory.yaml
compliance,compliance,metadata,compliance-gdpr-policy,GDPR Compliance Policy Exists,compliance,high,query,policies/compliance/compliance-gdpr-policy.yaml
compliance,compliance,metadata,compliance-inventory-data-tracking,Inventory Tracks Resources with User Data,compliance,medium,cel,policies/compliance/compliance-inventory-data-tracking.yaml
compliance,compliance,metadata,compliance-inventory-owners,Inventory Items Have Active Owners,compliance,medium,cel,policies/compliance/compliance-inventory-owners.yaml
compliance,compliance,metadata,compliance-ir-gdpr-addendum,Incident Response Plan GDPR Addendum,compliance,high,query,policies/compliance/compliance-ir-gdpr-addendum.yaml
compliance,compliance,metadata,compliance-ir-plan-exists,Incident Response Plan Exists,compliance,high,cel,policies/compliance/compliance-ir-plan.yaml
compliance,compliance,metadata,compliance-p1-security-issues,P1 Security Issues Resolved Timely,compliance,critical,cel,policies/compliance/compliance-p1-security-issues.yaml
compliance,compliance,metadata,compliance-p2-security-issues,P2 Security Issues Resolved Timely,compliance,high,cel,policies/compliance/compliance-p2-security-issues.yaml
compliance,compliance,metadata,compliance-risk-assessment-annual,Annual Risk Assessment Completed,compliance,high,cel,policies/compliance/compliance-risk-assessment.yaml
compliance,compliance,metadata,compliance-security-training,Security Awareness Training Completed,compliance,medium,query,policies/compliance/compliance-security-training.yaml
compliance,compliance,metadata,endpoint-intune-noncompliant,Intune Devices Not Compliant,endpoint,high,query,policies/endpoint/endpoint-intune-noncompliant.yaml
compliance,compliance,metadata,gcp-container-vuln-critical,GCP Container Critical Vulnerabilities Addressed,gcp,critical,cel,policies/gcp/gcp-container-vuln-critical.yaml
compliance,compliance,metadata,gcp-container-vuln-high,GCP Container High Vulnerabilities Addressed,gcp,high,cel,policies/gcp/gcp-container-vuln-high.yaml
compliance,compliance,metadata,gcp-container-vuln-low,GCP Container Low Vulnerabilities Addressed,gcp,low,cel,policies/gcp/gcp-container-vuln-low.yaml
compliance,compliance,metadata,gcp-container-vuln-medium,GCP Container Medium Vulnerabilities Addressed,gcp,medium,cel,policies/gcp/gcp-container-vuln-medium.yaml
compliance,compliance,metadata,gcp-logging-disabled,GCP Cloud Logging Disabled,gcp,high,cel,policies/gcp/gcp-logging-disabled.yaml
compliance,compliance,metadata,github-vuln-low,GitHub Repo Low Vulnerabilities Addressed,github,low,cel,policies/github/github-vuln-low.yaml
compliance,compliance,metadata,github-vuln-medium,GitHub Repo Medium Vulnerabilities Addressed,github,medium,cel,policies/github/github-vuln-medium.yaml
compliance,compliance,metadata,hipaa-baa-required,HIPAA Business Associate Agreements,hipaa,high,query,policies/hipaa/hipaa-baa-required.yaml
compliance,compliance,metadata,identity-google-workspace-mfa,Google Workspace MFA Enforced,identity,high,cel,policies/identity/identity-google-workspace-mfa.yaml
compliance,compliance,metadata,identity-offboarding-sla,Offboarding Completed Within SLA,identity,high,cel,policies/identity/identity-offboarding-sla.yaml
compliance,compliance,metadata,m365-dlp-policy-missing,M365 DLP Policy Configured,m365,high,query,policies/m365/m365-dlp-policy-missing.yaml
compliance,compliance,metadata,m365-sensitivity-labels-missing,M365 Sensitivity Labels Applied,m365,high,query,policies/m365/m365-sensitivity-labels-missing.yaml
compliance,compliance,metadata,sentinelone-vuln-medium,SentinelOne Agent Medium Vulnerabilities Addressed,sentinelone,medium,cel,policies/sentinelone/sentinelone-vuln-medium.yaml
compliance,compliance,metadata,vendor-pci-compliance,High Risk Vendors PCI DSS Compliance,vendor,high,query,policies/vendor/vendor-pci-compliance.yaml
compliance,compliance,metadata,vuln-aging-report,Vulnerability Aging Over 90 Days,vulnerability,medium,query,policies/vulnerability/vuln-aging-report.yaml
composer,routing,metadata,github-secops-dependabot-composer-critical-dismissed,GitHub Dependabot Composer Critical Alert Dismissed,github,critical,cel,policies/github/github-secops-dependabot-composer-critical-dismissed.yaml
composer,routing,metadata,github-secops-dependabot-composer-critical-open,GitHub Dependabot Composer Critical Alert Open,github,critical,cel,policies/github/github-secops-dependabot-composer-critical-open.yaml
composer,routing,metadata,github-secops-dependabot-composer-critical-runtime-no-patch,GitHub Dependabot Composer Critical Runtime Alert Without Patch,github,critical,cel,policies/github/github-secops-dependabot-composer-critical-runtime-no-patch.yaml
composer,routing,metadata,github-secops-dependabot-composer-high-dismissed,GitHub Dependabot Composer High Alert Dismissed,github,high,cel,policies/github/github-secops-dependabot-composer-high-dismissed.yaml
composer,routing,metadata,github-secops-dependabot-composer-high-open,GitHub Dependabot Composer High Alert Open,github,high,cel,policies/github/github-secops-dependabot-composer-high-open.yaml
composer,routing,metadata,github-secops-dependabot-composer-high-runtime-no-patch,GitHub Dependabot Composer High Runtime Alert Without Patch,github,high,cel,policies/github/github-secops-dependabot-composer-high-runtime-no-patch.yaml
composer,routing,metadata,github-secops-dependabot-composer-low-open,GitHub Dependabot Composer Low Alert Open,github,low,cel,policies/github/github-secops-dependabot-composer-low-open.yaml
composer,routing,metadata,github-secops-dependabot-composer-medium-open,GitHub Dependabot Composer Medium Alert Open,github,high,cel,policies/github/github-secops-dependabot-composer-medium-open.yaml
compute,routing,metadata,azure-vm-approved-extensions-only,Azure VM Approved Extensions Only,azure,medium,cel,policies/azure/azure-vm-extensions.yaml
compute,routing,metadata,azure-vm-disk-encryption,Azure VM Disk Encryption,azure,high,cel,policies/azure/azure-vm-disk-encryption.yaml
compute,routing,metadata,azure-vm-unmanaged-disk,Azure VM Using Unmanaged Disks,azure,medium,cel,policies/azure/azure-vm-unmanaged-disk.yaml
compute,routing,metadata,cve-2021-45046,VM/serverless vulnerable to CVE-2021-45046,cerebro,high,cel,policies/cerebro/cve-2021-45046.yaml
compute,routing,metadata,cve-2021-45105,VM/serverless vulnerable to CVE-2021-45105,cerebro,high,cel,policies/cerebro/cve-2021-45105.yaml
compute,routing,metadata,cve-2023-20867,Publicly exposed VM vulnerable to CVE-2023-20867 (VMware ESXi backdoor vulnerability),cerebro,critical,cel,policies/cerebro/cve-2023-20867.yaml
compute,routing,metadata,cve-2023-4863,Publicly exposed VM vulnerable to CVE-2023-4863 (WebP vulnerability),cerebro,critical,cel,policies/cerebro/cve-2023-4863.yaml
compute,routing,metadata,cve-2024-21626,VM vulnerable to CVE-2024-21626 (runC container escape),cerebro,critical,cel,policies/cerebro/cve-2024-21626.yaml
compute,routing,metadata,cve-2024-6387,Publicly exposed VM vulnerable to CVE-2024-6387 (RCE vulnerabilities in OpenSSH),cerebro,critical,cel,policies/cerebro/cve-2024-6387.yaml
compute,routing,metadata,dirty-pipe-privileged,VM with high privileges vulnerable to CVE-2022-0847 (Dirty Pipe),cerebro,critical,cel,policies/cerebro/dirty-pipe-privileged.yaml
compute,routing,metadata,gcp-compute-metadata-v1,GCP Instance Metadata v1 Enabled,gcp,high,cel,policies/gcp/gcp-compute-metadata-v1.yaml
compute,routing,metadata,gcp-compute-no-default-service-account,GCP Compute No Default Service Account,gcp,medium,cel,policies/gcp/gcp-compute-default-sa.yaml
compute,routing,metadata,gcp-compute-no-public-ip,Compute Instance Public IP,gcp,high,cel,policies/gcp/gcp-compute-public-ip.yaml
compute,routing,metadata,gcp-compute-public-ssh,GCP Instance Public IP with SSH Exposed,gcp,critical,cel,policies/gcp/gcp-compute-public-ssh.yaml
compute,routing,metadata,gcp-compute-serial-port-disabled,GCP Compute Serial Port Disabled,gcp,medium,cel,policies/gcp/gcp-compute-serial-port.yaml
compute,routing,metadata,gcp-compute-shielded-vm,GCP Compute Shielded VM,gcp,medium,cel,policies/gcp/gcp-compute-shielded-vm.yaml
compute,routing,metadata,internal-vm-cross-account-keys,Internal VM/serverless with cleartext cloud keys granting permission to access resources in other subscriptions with high privileges,cerebro,high,cel,policies/cerebro/internal-vm-cross-account-keys.yaml
compute,routing,metadata,log4shell-privileged,VM/serverless with high privileges vulnerable to CVE-2021-44228 (Log4Shell),cerebro,critical,cel,policies/cerebro/log4shell-privileged.yaml
compute,routing,metadata,log4shell-public,Publicly exposed unprivileged VM/serverless vulnerable to CVE-2021-44228 (Log4Shell),cerebro,critical,cel,policies/cerebro/log4shell-public.yaml
compute,routing,metadata,mlops-public-vuln,Publicly exposed VM/serverless with MLOps with initial access vulnerabilities,cerebro,critical,cel,policies/cerebro/mlops-public-vuln.yaml
compute,routing,metadata,openssl-vuln-internal,Internal VM/serverless vulnerable to CVE-2022-3602 or CVE-2022-3786 (OpenSSL vulnerability),cerebro,high,cel,policies/cerebro/openssl-vuln-internal.yaml
compute,routing,metadata,public-vm-cross-account-keys,Publicly exposed VM with cleartext cloud keys granting permission to access resources in other subscriptions with high privileges,cerebro,critical,cel,policies/cerebro/public-vm-cross-account-keys.yaml
compute,routing,metadata,ray-ai-public,Publicly exposed VM vulnerable with Ray AI installed (authentication not supported),cerebro,critical,cel,policies/cerebro/ray-ai-public.yaml
